@relation weka_12-weka.filters.unsupervised.attribute.Standardize

@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 {C1,C2,C3,C4}

@data
0.53284,-2.5246,4.9351,-2.3349,5.4672,1.2587,0.519443,-0.211869,C3
0.33891,-3.4321,2.7852,-2.7512,8.4058,4.3639,0.834297,1.100933,C3
0.054228,-2.8697,2.242,-2.3895,14.071,-3.5816,-0.06033,2.445781,C3
0.12336,-0.76253,4.9693,0.70929,4.5846,4.384,-0.673722,-1.169196,C3
0.77282,-1.4855,5.45,-1.0363,-3.6991,-8.4665,-1.570193,-10.833451,C3
0.33231,-3.1366,3.7815,0.61173,4.5508,6.7645,-1.264363,4.265184,C3
1.1035,-1.5695,4.0763,-7.2006,-7.8783,6.2333,-0.884164,6.112772,C3
0.57341,-1.2692,4.6522,-1.5901,-8.3402,-5.5872,-0.963862,-7.802132,C3
0.43677,-1.5109,0.53644,-0.93592,-16.28,-1.0493,-0.062884,6.656654,C3
-0.39997,-3.0934,3.4395,1.136,1.7144,-0.01937,0.327671,11.465397,C3
0.40434,-1.7183,-1.5753,1.2703,1.9719,3.9056,0.22923,2.27297,C3
0.54439,-3.6138,4.6107,-2.2814,-16.143,7.0638,-1.350432,4.413964,C3
-0.32779,-3.7638,2.6328,1.0159,5.1733,-3.0457,-2.79174,-4.621341,C3
-1.0526,-1.2618,5.9539,-0.28626,3.1143,6.1675,0.910316,1.941961,C3
1.1153,-1.9656,3.8762,-2.5953,-1.8636,6.1577,-3.224599,0.53755,C3
-0.37874,-1.0466,0.13516,-4.4238,6.559,2.9395,-1.865363,-4.172892,C3
1.2327,-4.7666,3.9717,-0.11267,13.476,2.0115,-2.479512,4.997329,C3
0.25293,-1.273,1.4021,-4.3022,10.644,2.2845,1.737784,-2.298177,C3
0.16781,-0.8699,3.9431,-1.2975,10.263,0.20227,-1.860137,-1.597953,C3
0.95981,-0.77975,5.4478,-0.36948,-3.9808,-0.24878,-3.09673,1.32524,C3
1.0958,-0.55834,2.443,0.90051,6.5279,1.176,0.346566,-0.174478,C3
0.40132,-1.2465,2.6202,0.37463,1.5647,4.5895,-0.293145,2.43807,C3
-1.8083,-1.4708,0.58635,0.83746,11.938,6.8791,-1.633085,15.082543,C3
1.1958,-0.86938,4.4079,-1.5321,-6.2292,6.6784,-0.920459,3.495549,C3
0.35657,-1.9904,4.2403,-0.86016,9.2649,5.9542,-1.02949,2.602258,C3
-1.5499,-2.9257,-1.1526,-0.68336,5.2782,6.5586,-1.213233,1.209269,C3
0.11008,-3.1273,3.2316,-2.4944,9.1446,4.2981,-0.980851,11.778427,C3
0.26326,-1.0166,3.7362,1.3644,7.7413,-2.8901,-0.3196,5.060288,C3
1.3307,-0.943,6.3188,-3.0824,7.3537,-7.5872,-1.474563,-7.341906,C3
-1.8992,-1.6014,5.5438,-0.73199,4.9752,-0.58375,-3.331126,-6.812221,C3
0.90548,-0.92711,6.1603,1.805,2.1392,-5.2778,-1.15672,8.608139,C3
-0.61742,-2.8173,3.844,0.82957,-4.1705,1.0668,-0.905617,-2.478214,C3
0.47949,-2.4428,1.2139,-0.60317,2.6329,1.9984,-3.106939,4.342663,C3
0.070495,-3.3188,5.4587,0.074111,2.918,5.6122,-0.490064,-10.365735,C3
1.0673,-0.98622,5.7185,-0.87771,-4.172,7.2102,0.349917,-1.681491,C3
1.1284,-2.2338,5.5274,-1.2856,3.231,6.9378,-3.228751,-2.605598,C3
0.024272,-2.0613,5.0545,-1.7276,3.2359,-4.8624,-2.469458,-1.984007,C3
-0.75297,-0.98003,5.2823,-1.3537,-0.20617,5.9332,-3.463543,-7.579922,C3
0.36716,-1.0808,6.9055,0.36472,12.639,4.5611,-0.645712,-12.52538,C3
1.3142,-1.7714,5.622,-0.73472,-2.1837,6.3362,-1.842635,12.238349,C3
0.040406,-0.92908,4.0178,-2.7933,7.4233,5.8054,-2.387895,14.386585,C3
0.32025,-3.3659,5.3876,0.81149,5.3723,-0.60865,-0.240774,-4.400418,C3
-2.0158,-1.319,3.9312,-3.1057,12.187,4.6968,-1.650062,4.173552,C3
0.098312,-1.7789,-0.84798,-4.9638,-3.3646,6.2543,0.907686,-4.167021,C3
-0.41162,-2.974,0.69508,-1.4613,11.01,0.85199,0.127998,2.739041,C3
1.1772,-1.6604,4.7456,0.008517,12.033,0.54251,-1.20156,11.243069,C3
1.3227,-2.1768,3.0789,-1.1379,-7.0463,7.0285,-1.598168,-7.473216,C3
0.33313,-2.327,1.0822,-0.081955,-14.223,3.1418,-0.976918,-11.738135,C3
-3.8327,-1.4678,4.8067,-4.5447,-13.638,-1.2422,-2.050086,2.07497,C3
0.6212,-1.2667,3.5251,0.49136,1.8954,1.4107,-0.355423,-10.667104,C3
-2.5271,-2.0928,6.4492,0.23605,-1.6078,5.6406,-3.069583,4.953539,C3
0.96177,-1.8655,1.595,-3.2973,5.9535,1.9067,0.74187,-3.509506,C3
0.50148,-0.85419,4.7032,0.37766,-8.321,4.5677,-1.245062,-3.723191,C3
0.95084,-1.1625,4.6254,0.024157,8.8896,6.4895,0.626516,-7.072618,C3
-0.35819,-2.6923,5.0551,1.0518,0.37409,4.0489,-1.227536,7.022683,C3
0.31207,-1.7851,4.8008,-4.5566,9.4909,4.2035,-1.171737,3.390208,C3
-0.74236,-2.661,4.721,-0.083754,-21.134,-5.5877,-0.706933,5.504849,C3
-0.90839,-1.4572,6.6985,1.6265,10.522,5.8567,-2.00826,4.924836,C3
-0.17755,-1.0392,-1.3205,0.76142,-2.1105,4.6908,-0.570775,1.972427,C3
0.24282,-3.4007,5.4383,-1.6221,6.9774,-5.8147,-1.420908,0.758906,C3
0.92867,-1.7159,2.8316,-0.043127,-2.7501,7.0354,-0.267589,1.150311,C3
1.1534,-1.2385,5.2752,-3.1922,1.3718,1.9663,-1.986741,-20.89,C3
1.1821,-2.7923,5.0913,-0.87778,5.1598,5.0319,1.312402,-3.589662,C3
0.92159,-0.57437,6.1226,-2.893,2.6604,-1.3158,-0.133221,2.126444,C3
-0.56545,-4.0056,5.1724,-1.6728,8.1527,1.4141,-0.224967,-3.31533,C3
-0.75013,-0.99876,6.0414,1.6832,-0.54368,4.1018,0.003617,7.668279,C3
0.72456,-0.81543,-0.36457,-0.039616,10.556,0.81664,-2.475339,7.192138,C3
1.3173,-3.5616,5.7459,1.4584,3.8326,6.3627,0.123289,-3.02378,C3
-0.40354,-2.8845,5.3671,-0.81052,12.446,-1.6977,-0.980334,-6.772802,C3
-1.3484,-1.067,3.9445,-3.2045,11.209,5.8407,-0.84583,-10.926855,C3
0.37404,-2.0841,4.726,1.5757,13.764,1.6516,-1.127349,7.354446,C3
0.96967,-1.9984,2.5433,-1.4095,-20.838,3.0003,-0.902161,-7.006923,C3
0.018013,-2.9631,4.5805,1.2164,8.5129,5.4723,-1.12391,2.633074,C3
-0.26301,-1.9566,6.2455,0.73847,-3.0121,-1.3573,-2.329608,9.250704,C3
0.55618,-1.5244,3.6759,-0.90788,13.865,5.0566,-0.127757,2.925178,C3
-1.8253,-2.9032,5.3166,-0.38704,-13.074,-4.9005,-2.263858,-2.514796,C3
0.038431,-3.0643,5.0985,0.83916,6.4132,3.0495,-0.432472,1.435746,C3
0.053606,-0.95446,5.0036,-1.7374,9.9491,1.1485,-1.944232,9.575751,C3
0.91919,-0.86588,5.7174,-1.0597,15.71,-7.257,-0.964104,0.511987,C3
0.071515,-0.90714,6.2444,0.58932,8.6961,6.9408,-2.702051,-13.18463,C3
-0.46263,-0.6922,2.9846,-0.31258,-1.0049,6.1212,-1.466107,-2.725138,C3
1.2233,-0.84957,4.863,-2.1679,-0.12492,0.37797,-2.851319,-8.140046,C3
0.9133,-2.4547,6.2415,1.3229,8.6718,4.9339,-2.815682,-0.201204,C3
-2.1602,-2.8801,3.7944,-5.6823,10.033,5.2815,-0.814596,0.548519,C3
0.8205,-1.6513,5.6628,-0.20261,2.9325,-4.6468,-0.45015,-8.338774,C3
-2.0475,-2.1264,2.9821,-1.3764,-17.464,5.6165,-0.26681,-5.524488,C3
0.13901,-1.8437,3.011,1.6444,10.23,1.7361,-1.934741,6.251953,C3
-1.0266,-1.2199,3.612,-0.078496,11.745,3.4085,-0.51898,4.808124,C3
-1.4218,-2.1366,2.1791,-1.005,5.6044,5.3078,-1.383687,15.499014,C3
0.41797,-3.5072,6.5771,-1.9771,11.716,4.0313,-1.541347,-3.356823,C3
0.55312,-3.5655,7.0052,-1.3385,2.4801,1.4954,-1.625365,-1.180941,C3
0.89709,-1.9997,2.9735,1.1009,0.12691,-1.7325,-0.38725,4.733243,C3
-0.029126,-1.887,2.1819,-0.24269,13.345,0.097562,-2.52062,-0.6564,C3
-0.31101,-0.50068,6.3253,0.4278,6.0807,3.6315,-1.36831,-7.163073,C3
-0.25379,-1.1767,6.5648,-1.1226,-7.8369,2.5019,-1.925322,0.541567,C3
0.13766,-1.1825,4.9996,-0.21707,11.355,-1.6039,-2.331303,0.367365,C3
0.95732,-1.8566,1.0248,-0.91693,5.5694,-0.55913,-1.353993,7.146832,C3
-1.7965,-3.0927,-1.5884,0.36818,-16.632,5.1123,-1.764156,-11.382861,C3
0.29407,-2.4682,0.95307,1.3464,5.2732,-0.37055,-0.608224,0.826294,C3
0.91614,-0.97096,-5.2389,0.15671,15.117,7.9904,0.063061,4.710859,C3
1.1582,-2.0123,5.7939,-1.3469,3.4536,2.4562,-0.169467,6.04296,C3
-1.06,-1.4623,5.6598,0.44188,5.7922,6.3641,0.121194,1.781604,C3
-0.44153,-3.8698,5.7842,-3.6191,-0.76428,3.5433,-1.471322,8.491394,C3
0.99549,-2.2411,4.2214,0.72353,8.7624,-1.9857,-0.675503,-10.108265,C3
1.104,-1.4301,4.0342,-0.77778,3.4589,4.4404,-0.562563,5.375714,C3
0.86288,-3.7589,6.0238,0.33978,15.01,4.0348,-1.269308,-9.843098,C3
0.82749,-2.5118,4.5616,0.84243,-4.0372,-1.1103,1.066351,-2.059073,C3
0.17461,-2.1763,3.5618,0.50355,-2.4014,5.0422,-0.580598,-4.513966,C3
0.60142,-1.4261,1.6245,-0.028278,1.7674,6.9652,-0.936129,3.384273,C3
-0.24499,-0.97953,-0.286,-1.53,14.317,-3.6939,-1.593628,-4.54196,C3
-1.0558,-1.2817,0.94445,-2.1536,8.5223,-0.90006,-0.960316,-1.194306,C3
-0.43907,-3.5165,4.4306,-0.70458,8.9617,0.58509,-0.249374,0.378533,C3
0.84714,-0.68967,2.8593,-4.2513,12.434,4.2068,-1.402179,-4.30533,C3
-0.16554,-1.2741,2.5044,-6.9536,14.11,-7.3997,-2.158113,4.238902,C3
0.47753,-1.3026,6.1531,-2.8933,7.8869,0.57244,-1.378196,-5.574724,C3
0.15081,-1.3484,-2.1893,0.030781,-5.4565,6.1186,-0.756452,-5.580166,C3
0.22902,-1.5294,3.0056,-0.15564,-5.8178,-4.6728,0.291604,-3.622468,C3
0.72865,-0.83832,6.2639,1.6763,3.4785,0.42281,0.156546,-0.435817,C3
-0.63601,-2.0826,5.1873,0.51151,6.0246,-3.6911,-0.157598,-4.478415,C3
1.123,-2.6801,3.2188,-2.0526,3.2513,0.45729,-1.940355,1.33367,C3
-0.080158,-3.4412,6.2602,-3.0196,2.7374,0.59666,-2.238419,-3.786595,C3
1.1201,-2.3461,4.3246,-1.1199,7.9721,-2.9431,-1.034359,-7.029883,C3
0.0361,-3.098,4.8045,-2.1284,-2.9631,3.8421,-0.639397,4.00587,C3
-0.09769,-2.3132,5.3911,0.28544,-16.644,7.0001,-3.498357,0.325508,C3
1.1789,-3.2582,2.3065,-0.45619,-0.50888,-2.1776,0.574532,5.388013,C3
-0.49005,-2.093,3.6455,0.24705,-9.3211,5.887,0.164659,5.549248,C3
-0.18177,-2.0432,4.2493,-1.3055,1.865,7.725,0.024461,-3.594472,C3
-0.87703,-2.3283,3.1408,-0.70284,10.344,2.1782,-2.883875,-8.429872,C3
0.76272,-1.1721,3.0778,-1.0833,3.8216,1.8736,-2.006364,7.650333,C3
0.46287,-1.3611,4.9132,-0.062252,11.505,-9.1113,-0.681338,-4.562625,C3
1.021,-2.8387,0.65717,-2.0393,6.8384,-0.48642,-1.046619,3.482047,C3
0.8772,-1.3738,2.6325,-2.226,-7.4155,2.3302,-1.162824,-5.462325,C3
-0.04169,-0.64548,6.6493,1.2833,8.4835,5.0563,-0.544229,6.961819,C3
-0.16084,-2.5731,3.6383,1.885,-0.024771,-4.1487,-2.5185,1.015893,C3
0.52118,-1.3111,2.3744,-4.3728,2.5665,0.72607,-0.838823,1.036678,C3
-1.3269,-1.8967,4.2427,-1.9549,7.8446,3.6395,0.077075,-0.078324,C3
0.46598,-1.0323,3.3298,-1.4857,7.5675,-0.63276,-3.710147,-5.292151,C3
-0.73584,-3.3953,3.1395,-1.3624,12.463,3.2022,-1.374416,-6.877619,C3
1.2231,-1.9138,1.2058,0.66422,4.6873,2.5952,1.162196,3.245,C3
1.0717,-1.12,4.5891,-2.7378,5.8615,4.654,-0.410123,-1.602033,C3
0.40491,-2.6809,5.8473,0.42691,8.3248,2.8098,-0.761861,1.400635,C3
-2.0253,-3.0778,4.881,-1.2941,-15.062,-1.8527,-1.611195,2.379647,C3
1.1874,-3.5722,-1.2971,-0.90494,13.844,-7.2609,-0.641399,3.83766,C3
-0.12077,-1.4238,4.0915,-2.771,14.607,3.9778,-0.953144,-6.24609,C3
-2.9298,-1.2723,5.8762,0.61425,-1.0319,3.2841,-3.504681,-0.196714,C3
-0.4888,-0.78215,0.098177,-8.6298,13.779,-9.336,-0.993708,4.099025,C3
-0.86457,-2.8956,5.6007,0.25743,14.651,-0.033085,-0.075784,5.509355,C3
-0.57866,-1.3109,5.5141,-0.70819,6.8191,-4.3402,-1.575964,-3.1144,C3
-0.44534,-3.8353,5.2309,0.34184,11.167,1.1849,-1.817585,3.170592,C3
-1.2693,-2.3599,5.2742,1.0298,11.136,5.9207,-2.113476,3.746396,C3
1.397,-1.0773,3.0837,0.51249,3.4541,5.2802,0.065794,1.261642,C3
1.0374,-2.6893,6.2122,-3.6973,-20.743,6.9786,-1.702663,-2.901259,C3
0.97054,-2.3267,4.9656,-2.8658,12.352,4.5045,-1.016873,9.818048,C3
1.1953,-2.1085,4.4478,-0.98213,-3.4479,7.2413,-1.917109,5.268231,C3
0.8013,-1.209,3.0191,0.73228,4.5055,-5.0458,-1.192644,-1.46404,C3
-0.39974,-2.0526,4.5327,0.86288,10.656,-4.5267,-0.02104,-4.59151,C3
0.088952,-2.429,4.8679,1.7319,11.525,-0.038973,-0.353187,0.833741,C3
1.2537,-0.78118,6.1211,0.71086,14.778,5.1736,-1.877261,-5.452839,C3
-0.95629,-2.7894,6.2321,1.316,-0.55628,-1.69,0.443863,-0.559489,C3
0.54697,-1.7174,2.7244,1.2143,10.69,5.9277,-0.284852,9.75982,C3
0.84935,-1.4165,2.64,-2.5562,7.1798,-0.173,-2.986809,-6.41033,C3
0.51054,-0.99594,1.1986,-1.0397,-15.206,5.371,-2.350752,-1.925039,C3
-2.4403,-0.84277,4.7455,0.78305,14.803,-0.46856,-1.586216,-1.337401,C3
-0.1592,-1.5951,5.6449,-1.2322,-3.0987,3.692,-1.797119,-8.622138,C3
-0.2958,-2.3678,3.9132,-1.4876,1.2354,-7.8151,-1.24434,8.286089,C3
-0.41471,-2.1724,1.7829,-0.95295,3.3867,-3.383,-0.230928,-5.028994,C3
1.0277,-1.246,6.1295,-9.0502,-14.715,4.9186,-0.416799,-1.164774,C3
1.2882,-1.6942,4.5199,-2.2493,-4.3877,3.3171,-0.576768,5.177249,C3
-0.16978,-1.4596,3.7011,-1.2389,15.319,-1.2864,-0.202609,-4.389939,C3
0.55503,-2.3943,3.2704,1.0861,2.4576,4.7207,1.488757,9.272455,C3
0.5837,-1.294,-0.16554,1.1422,-9.617,6.9435,0.910991,-10.5565,C3
-0.70263,-0.86811,4.6464,0.53119,11.89,-0.63087,1.327532,-4.269113,C3
0.001431,-0.58143,5.1637,-0.81517,14.227,-7.7347,-0.425202,-3.025018,C3
-1.1727,-1.4899,5.9412,1.7582,3.372,-0.67836,-1.543691,-5.074555,C3
0.74855,-4.0864,3.8259,-3.6806,8.3909,4.6794,-1.648478,-6.273064,C3
1.3559,-2.0415,5.1882,0.44651,5.9155,5.4702,0.702713,15.564517,C3
-0.91139,-2.7252,3.8989,-0.19351,7.1142,3.3879,-1.931791,4.119862,C3
0.543,-1.9886,6.7287,-6.1317,15.368,5.5207,-0.04913,0.133025,C3
-0.64792,-1.3407,1.8315,-2.1535,13.41,-1.4364,0.066307,-11.640978,C3
-1.6211,-1.9189,6.9018,-0.92487,3.9369,5.2363,-1.193148,2.597613,C3
-0.85975,-0.72801,1.8658,0.5209,-5.3443,-2.4676,-0.101961,5.936844,C3
1.2399,-2.1919,5.4232,1.5062,7.8638,-5.6505,-0.343849,2.337143,C3
0.27898,-2.2363,5.3176,0.095598,14.741,0.93738,-2.007677,2.718889,C3
0.94998,-0.93921,5.3541,0.17957,12.684,-1.6713,-0.50969,-6.126022,C3
0.38021,-2.3472,6.8371,-4.6458,0.25589,3.747,-1.718199,10.353427,C3
0.51401,-1.9644,5.8502,1.0518,10.702,3.5217,0.715307,-5.239862,C3
-0.65354,-1.4001,4.3925,-0.020687,4.8763,0.56377,-1.52241,-3.405661,C3
-0.002691,-1.5568,0.15977,1.4217,7.7744,-0.75462,-0.183733,6.315137,C3
0.72255,-1.4427,1.9788,1.5207,14.147,5.0355,-1.459871,2.142172,C3
-0.80641,-2.6384,3.8343,-3.8748,9.0911,6.0983,1.023615,-0.473771,C3
-0.7348,-2.1378,5.6382,-2.9142,1.6738,-1.3158,-0.266802,0.830075,C3
0.051252,-3.0665,4.994,-0.58547,1.992,6.0963,-2.882953,-1.27606,C3
-1.3701,-1.0417,6.1855,1.0555,9.5474,2.9849,-1.226333,11.695189,C3
1.3334,-3.7805,5.3646,-3.4939,-0.21448,-1.2663,0.517513,10.245189,C3
1.2842,-0.65485,2.9806,-0.056571,12.496,2.7568,-1.446074,0.706824,C3
0.94015,-3.2602,6.4795,-2.6515,-2.8903,3.7514,-1.898213,-0.534401,C3
0.80193,-3.5031,2.4389,0.071229,0.59042,-4.3008,-1.546255,0.241175,C3
1.4257,-0.88304,2.6701,1.4075,-10.57,-5.3626,-2.574447,-9.359441,C3
0.94103,-2.336,4.8132,-1.424,1.2431,-3.9064,-1.48978,-13.769381,C3
-2.011,-1.1337,6.6429,-0.37676,-12.781,6.1618,-0.411668,-8.280222,C3
0.57178,-5.3344,3.5435,-5.1116,8.5149,2.3937,-1.888989,-0.266992,C3
1.2053,-1.1525,3.8402,-2.4546,-11.494,5.5192,-0.595286,-1.259062,C3
-0.55235,-2.365,2.0063,0.98369,9.8295,3.228,-1.350959,-4.827976,C3
0.082979,-2.7587,6.7185,-0.002559,-2.2375,5.7023,-1.383781,3.206894,C3
-1.8684,-3.3009,6.3029,-1.0872,8.312,-1.9201,0.487436,4.817311,C3
-1.2831,-2.5116,4.8283,-2.6953,13.455,-0.81857,1.357337,5.148108,C3
-1.2486,-1.7927,6.4694,-2.8434,-16.795,0.59228,0.282067,-9.775315,C3
1.3567,-1.2744,6.3504,1.2505,-2.7038,0.92671,-1.389854,0.022619,C3
0.50233,-2.9355,-1.0947,1.8847,-9.4656,0.34267,-0.959889,-2.078021,C3
-2.808,-2.0495,2.0128,0.75966,-13.644,1.9921,-2.172082,4.675602,C3
0.93254,-2.8848,5.3481,1.1594,13.243,-4.8671,-0.07805,1.149566,C3
0.72364,-2.0152,4.5069,-1.8702,15.662,0.58782,-0.104755,4.875158,C3
0.23566,-1.2674,3.315,-0.24445,7.5856,4.2695,-0.633362,-3.483229,C3
-0.29569,-1.1326,4.9844,-1.8107,2.1536,1.8821,-0.643536,-5.003344,C3
-0.10654,-1.0796,4.1812,0.06145,9.2022,4.3635,-3.984278,1.577667,C3
-0.54747,-1.9978,3.504,-1.5843,6.155,4.1283,-1.003477,1.281984,C3
1.3475,-1.3536,0.7667,1.8699,-9.2386,-2.5682,-0.529679,8.588817,C3
-0.78491,-2.4562,6.2658,-0.30511,3.1839,-1.3618,-0.833989,-6.937839,C3
-0.90769,-2.4609,4.3018,0.15741,3.7171,-4.5853,-1.738761,-7.93278,C3
-1.5108,-1.5908,1.1195,-1.0524,10.533,-0.19157,-1.765613,1.211112,C3
0.2245,-0.77742,6.0525,-0.18102,8.904,-5.2444,-0.439622,5.658468,C3
1.0182,-0.49606,3.2738,-0.26781,-4.1665,2.962,0.559349,-10.325557,C3
-0.21874,-1.9251,4.7048,-2.1452,14.866,2.2031,-1.9215,-15.253595,C3
-0.26235,-1.0435,3.3848,-1.0707,-1.3374,3.0618,-0.399018,-6.407548,C3
-0.59425,-2.4946,5.5913,1.3761,14.301,-2.4085,-0.680842,-9.086324,C3
-0.30433,-2.0712,5.0964,-0.14911,8.4903,-8.4946,0.345529,5.473779,C3
0.56526,-1.2634,-0.4386,-1.2028,10.595,0.029456,-2.304858,5.444216,C3
-0.88499,-2.122,0.87464,-0.25128,-6.6878,3.9535,0.214609,0.005667,C3
0.6431,-2.0258,5.5136,-2.0459,4.3288,2.7437,0.866153,6.58898,C3
-0.12014,-1.4903,0.48275,-0.22414,-7.8705,4.1515,-2.640759,1.016888,C3
0.99665,-5.6028,6.079,0.3214,11.705,6.9088,-2.287819,1.008547,C3
-1.0246,-1.6099,3.2587,-1.9128,7.9681,-1.6513,-0.684173,-5.383242,C3
0.71341,-2.4624,2.5003,-0.24216,0.14985,0.7364,0.263995,-1.547783,C3
0.36674,-3.2559,1.7446,-1.0801,-1.4442,5.4038,-1.060312,0.908414,C3
0.55656,-1.5625,4.4863,-7.924,10.558,5.7982,0.347191,1.024578,C3
-0.26979,-1.1632,5.3276,-1.8712,8.5136,5.8175,0.456156,4.09995,C3
0.17563,-2.7906,5.2282,-0.22278,6.5463,5.4889,0.233904,-5.784134,C3
-0.30336,-1.0436,-0.10808,-1.567,0.79031,0.48545,-1.928034,1.532837,C3
-0.072594,-2.4403,6.1038,1.3294,-4.9941,-0.68665,-0.985907,6.186494,C3
0.032453,-3.8605,5.6741,-3.4518,2.8311,3.9704,-0.837541,0.182754,C3
0.15821,-2.5602,3.4072,-0.20339,15.308,-0.77533,-1.411289,-0.114952,C3
-0.46202,-1.7302,5.597,-0.22542,-9.6673,6.1346,-0.623297,12.746913,C3
1.0719,-1.1583,6.2444,-1.3263,10.795,6.4233,-1.640037,3.301038,C3
-0.41934,-1.9381,4.6695,0.42015,-3.5568,3.5857,-1.300097,2.290727,C3
0.65045,-0.99406,5.2653,1.1198,-7.7205,5.1271,-1.123916,-5.316494,C3
-0.4814,-1.296,0.31996,0.94486,2.9621,5.1178,-0.932495,0.29921,C3
1.1672,-1.308,4.5141,-1.834,-24.036,3.9048,0.348127,-3.68385,C3
-1.7465,-2.158,4.5174,-1.2666,7.4862,-3.4328,-0.414472,-4.274437,C3
0.49604,-1.04,5.6917,0.79921,-3.3252,2.9885,-0.172118,3.154643,C3
-0.65921,-2.5638,4.1021,0.0018,14.364,6.2876,-0.899419,8.347194,C3
-0.19002,-1.901,0.4046,-0.95595,-7.9118,2.891,0.280825,-3.501214,C3
0.18945,-1.5673,4.5522,-1.8472,5.3004,-2.0798,0.398558,0.235071,C3
0.65473,-3.5566,3.5599,0.82763,10.885,-3.6276,-0.597847,-0.836786,C3
-3.1424,-2.1538,6.6789,-0.58856,-9.3408,-3.0978,-0.119986,7.060439,C3
-0.68765,-2.4335,-0.58909,-2.8035,13.945,2.6037,-0.982216,6.252762,C3
1.2358,-1.601,1.7561,-0.84815,-13.32,-1.9981,-0.996611,-4.857851,C3
1.111,-1.8621,1.9309,0.98746,0.44676,1.9855,-2.597213,6.131462,C3
0.13078,-1.7195,2.9385,-0.23211,-4.6598,6.1935,1.166854,-1.739907,C3
0.36683,-3.2917,5.8532,1.6943,10.2,-0.4098,-1.327467,0.596411,C3
1.0192,-2.7582,1.6645,-2.9419,10.22,-0.072457,-1.826015,-3.361695,C3
-1.1153,-2.9184,-0.93745,0.95516,-13.505,7.0142,-1.646344,-5.707021,C3
1.1003,-1.3221,3.1322,-2.6353,11.301,6.9423,-0.745817,-3.739167,C3
-1.2893,-1.4537,3.3859,-0.18012,1.2974,6.1143,-0.732777,5.115502,C3
0.48612,-2.4189,1.5983,1.3059,-1.2156,1.0128,-0.292414,-11.899167,C3
-0.99251,-2.0665,3.8886,-0.16839,2.2289,-2.5361,-0.889212,-2.192222,C3
0.5712,-3.1867,4.0778,0.68812,3.2909,-0.68099,-0.595301,-6.751709,C3
0.7064,-1.0135,3.7407,-2.9554,9.3757,6.5755,-0.316425,-1.610213,C3
0.47569,-1.2372,5.4175,-1.1753,0.61335,-2.685,-0.572071,-4.906631,C3
0.88975,-3.804,4.6215,1.194,2.5287,4.8045,-1.517384,-4.699155,C3
0.92676,-1.2688,6.2886,-3.2285,-0.2986,1.2633,-1.823873,3.808385,C3
-0.41324,-3.3736,1.6271,-0.81294,2.9713,2.4572,-0.026496,-0.006813,C3
-3.2996,-2.5563,4.955,-4.7411,-1.9135,-0.38121,-2.108318,7.990195,C3
-0.61298,-0.6527,6.2215,-0.062983,-2.982,3.2885,0.267484,7.629493,C3
-0.60508,-1.3868,3.9597,-0.17788,7.0268,2.7135,-1.376322,-4.918799,C3
0.36702,-0.56941,3.6672,-3.317,-1.9171,-1.4949,-1.603351,5.815221,C3
0.18907,-3.6214,6.2754,-3.7122,8.662,3.7011,-0.655972,9.605957,C3
0.27327,-2.9318,5.8415,0.41476,4.4726,-1.1332,-2.552209,-0.376824,C3
-0.85981,-2.7566,4.4866,1.9044,10.084,-8.7736,-1.195878,9.265974,C3
0.7516,-1.3185,4.9165,1.1131,-10.06,3.8658,-1.36823,-4.880504,C3
-0.59193,-1.984,4.488,-0.41552,4.0217,-6.1306,1.367555,4.507381,C3
0.69224,-0.69878,5.5959,-0.61579,4.0374,5.9511,-1.16028,-0.261893,C3
0.17391,-2.8951,4.0203,0.42417,1.6232,5.3655,-0.638104,6.689626,C3
0.62563,-2.4048,-1.5789,0.41967,-10.236,2.5939,-0.758534,-1.910209,C3
0.62413,-3.2237,3.8428,1.0949,5.0609,-0.14853,0.102227,-2.288459,C3
0.13452,-1.3726,6.6551,0.71947,10.306,-0.3769,-1.285655,1.889714,C3
0.99261,-4.0438,4.0746,-0.65539,6.8468,-5.9783,-1.234974,0.882295,C3
-0.31865,-2.6382,5.6318,-2.4762,6.6636,2.1447,0.70034,2.830666,C3
-0.25688,-0.66012,3.1456,-0.49399,7.2053,5.4521,-1.122721,-1.445583,C3
0.55572,-2.5087,3.5963,0.64875,-5.0644,6.5774,-1.529042,-1.184328,C3
1.4144,-2.5087,5.8752,-0.23653,-0.84421,3.7912,-1.397622,6.641452,C3
-1.4133,-3.2377,5.3061,-2.1575,7.1357,-2.4583,0.56805,-0.588958,C3
-0.35752,-1.4107,2.3574,0.002347,-0.39166,-9.3531,-1.077907,-4.754311,C3
0.79244,-2.9954,4.4331,1.3067,2.6975,2.2721,-0.75668,6.743365,C3
0.86182,-0.52334,0.84971,-1.6121,5.0845,-4.8446,-1.001683,8.276701,C3
-0.53218,-2.5944,6.8279,1.6462,9.1346,-3.4859,-1.632687,1.861387,C3
-0.41995,-3.3554,5.9796,-4.3699,-4.4176,7.6622,-0.782539,-0.695605,C3
0.64102,-1.8111,5.5895,1.1657,-10.795,6.2111,-1.504012,-0.579979,C3
1.213,-5.6448,6.3391,1.0996,9.2052,1.9993,-1.168851,5.334588,C3
0.041454,-2.6756,2.4062,-2.6777,-13.445,4.1192,-2.036956,12.704892,C3
