@relation weka_12-weka.filters.unsupervised.attribute.Standardize

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 {C1,C2}

@data
4.242,4.0128,0.50755,-3.7126,1.5027,0.32357,-4.9262,C2
-0.71289,-0.78087,-3.13,-2.2941,3.1841,2.4819,0.98014,C2
-1.4488,6.6434,-1.1113,-1.291,1.4497,-2.2008,-4.2645,C2
6.049,6.4366,1.102,-0.061733,2.55,0.019796,4.8524,C2
1.5496,8.1475,3.1472,-4.5543,2.6632,0.65189,7.0157,C2
0.37726,4.9245,1.0632,-1.3754,1.5093,-1.9724,-3.0954,C2
-1.8428,9.6306,0.84038,9.3831,1.6732,-1.3231,-2.2725,C2
-0.33789,1.2514,-3.4278,2.1011,2.5835,2.5508,0.20246,C2
1.462,5.4636,0.36869,1.2822,1.7486,0.35976,-5.7532,C2
2.4496,5.4158,0.54243,-4.531,1.3901,-0.56426,-4.0168,C2
-1.5684,5.5138,2.5273,-4.7313,3.0913,5.262,-4.1909,C2
3.8672,4.8145,-1.1224,-5.2351,2.9123,-1.6281,1.3107,C2
2.8872,3.7835,-4.4367,-4.1514,5.4688,-2.4074,3.7416,C2
-0.49646,4.7086,-0.060226,-4.4409,1.7515,-1.4359,6.7099,C2
4.7374,3.6127,-1.6268,6.6531,-0.097481,-2.8741,-4.3768,C2
1.843,3.7027,-3.3523,1.4479,3.7753,-1.6048,2.7389,C2
3.1087,3.8839,3.8886,-3.1813,0.043494,-0.79492,-2.4962,C2
0.50296,6.0621,-0.48261,8.7224,3.281,-2.3792,-4.1392,C2
1.4373,6.0945,-2.0516,-3.8314,1.1133,-2.906,-1.042,C2
-1.3286,4.6053,2.9404,0.86279,3.3527,0.11879,-0.28404,C2
1.6344,3.7586,-0.83577,-3.316,1.8351,-0.49562,-0.95085,C2
2.0381,4.9433,2.2032,3.2072,2.0389,0.03251,-4.1837,C2
3.3189,3.996,-3.5362,3.6276,0.64504,-2.3374,5.8613,C2
0.93903,5.4165,1.1535,6.666,0.54467,-1.2388,2.6266,C2
6.158,6.5834,-1.1361,-1.6917,0.27602,0.43187,-1.5495,C2
1.3826,3.2796,-3.0834,-3.6356,0.75857,-0.75476,0.85587,C2
2.3002,2.6777,0.7312,-3.7732,1.7749,1.06,6.8426,C2
2.6471,6.6473,-1.8208,2.0815,2.2072,0.027285,-2.5798,C2
3.7366,7.8521,-3.7524,1.4107,0.87995,0.71416,-3.5255,C2
3.2802,5.1837,2.0366,4.523,1.6244,3.7116,8.1039,C2
1.7635,2.0397,-2.4618,-0.16296,1.4835,-2.2868,0.12971,C2
2.5084,5.4464,-1.716,1.0351,0.7291,-2.8752,-5.0321,C2
2.7123,3.4663,0.25509,6.0916,6.3647,-2.0925,-2.7528,C2
1.815,4.1458,1.3717,2.0348,2.2765,-2.1221,-4.1012,C2
-0.32658,3.4775,-1.1783,2.8812,0.89392,-0.81776,-3.3228,C2
-0.37143,3.1525,-0.31902,16.249,7.8315,3.8144,-1.5226,C2
-0.75117,2.6024,2.9323,1.9452,3.5584,-2.4461,4.5742,C2
2.0337,5.3496,-0.97168,4.6167,5.9095,-0.38365,-0.35899,C2
-1.8705,-0.001196,-2.1673,-5.5644,7.7458,4.486,5.9046,C2
2.5253,1.952,0.84899,1.7253,0.78415,-0.60248,4.9437,C2
3.6899,4.5121,-1.1517,0.043794,1.1195,-0.078936,-2.4938,C2
1.0261,4.466,-3.3042,5.4274,-0.58913,-0.10633,-2.1218,C2
-0.22242,3.8086,-3.6174,-1.1934,0.32676,1.5099,-0.46372,C2
1.6571,1.2636,-0.55394,-4.3303,2.8806,-2.8846,-2.7415,C2
-0.97975,5.0859,-2.0439,0.39752,1.8751,-1.5296,-0.46135,C2
1.485,-0.0095004,1.1018,-2.8118,2.9619,1.9253,-1.4887,C2
0.29515,3.4854,-2.2168,3.8095,2.3933,-2.5121,6.7035,C2
2.773,2.2055,1.1842,6.9365,3.239,-2.3578,1.01,C2
4.8203,5.8336,-0.96632,2.5651,0.048027,-1.7626,-1.7841,C2
2.5485,4.9542,-2.9358,-2.0817,0.92069,-0.93608,3.7281,C2
4.2519,4.9588,-0.42342,-1.0123,0.7722,0.1575,5.3356,C2
2.7949,2.8581,2.631,-3.6353,2.2321,-2.0608,-4.0567,C2
1.9251,2.2959,1.957,-4.0208,1.72,2.007,-4.17,C2
4.0322,2.68,0.55618,-5.3603,0.65027,1.0673,2.3722,C2
0.58239,7.2017,1.5643,-2.7945,0.95552,-1.849,-2.4651,C2
-0.019115,2.4474,-2.6507,7.1095,1.6285,0.9677,-3.2457,C2
1.0638,1.1966,0.6685,2.1158,2.3745,-1.2229,2.3652,C2
1.546,3.4497,0.10555,-2.7545,0.99297,2.7566,-2.835,C2
2.9941,3.7257,-2.5434,-3.4303,-0.16667,1.8812,-4.2814,C2
4.7528,5.5545,1.8562,4.6662,1.9076,0.83754,-2.8001,C2
2.5992,4.5346,0.72394,-0.94624,0.6198,0.95664,-5.1904,C2
5.716,5.4041,2.7412,-1.4264,2.2113,2.1868,0.89366,C2
4.2993,4.3897,1.8047,-3.58,2.7998,-0.32597,6.959,C2
3.4101,4.9135,-0.13283,-4.4354,2.8719,2.2554,2.1169,C2
3.1602,2.8431,-0.2349,-3.9604,0.72019,-0.43567,5.8043,C2
5.3486,1.0018,-0.1478,-1.5578,0.50729,-0.20636,0.88558,C2
2.6108,2.8689,0.38578,0.41939,-0.44591,-0.53482,0.29515,C2
2.6781,6.8073,0.098833,2.3478,0.10078,-0.23999,1.0964,C2
5.0153,5.22,1.2249,7.4281,2.104,-0.14116,6.7281,C2
2.1694,4.6361,-1.1739,4.7,-0.4193,-2.0459,-3.3196,C2
3.145,4.7052,0.84593,-2.8308,-0.55983,1.03,3.3059,C2
4.3757,3.1129,1.1606,-0.85344,3.9226,-0.027732,0.41143,C2
3.0814,7.8212,-0.59754,-1.9973,0.078696,0.47363,2.6567,C2
1.0504,5.3748,-2.9958,-3.8241,-0.53645,1.1163,1.5055,C2
4.2801,-0.98737,1.1091,0.93276,-0.95733,1.4959,-3.1521,C2
4.2345,5.6918,-0.068249,-2.2667,-0.80407,-0.83344,-3.2165,C2
3.6069,5.0433,-3.6577,3.5253,3.0215,-0.2218,-2.7228,C2
1.1873,6.0822,3.9851,-1.7571,2.6132,-1.3755,-4.3667,C2
0.40804,4.4207,-0.77587,9.0021,5.1209,2.7696,-2.8767,C2
0.68161,1.3256,0.49046,0.99879,1.0877,-1.6558,5.3483,C2
0.94185,2.3762,1.6467,-0.34105,4.7314,2.4346,-1.4701,C2
4.2924,-0.8084,0.70299,-0.24887,0.61585,0.81658,-3.4351,C2
1.2848,5.5436,3.3136,-4.082,1.1692,0.25253,-1.5012,C2
-1.8528,2.2752,1.8686,-2.1062,0.60832,-2.5881,-1.5702,C2
0.42283,3.0354,-1.9103,-3.22,1.5307,-0.96752,-5.6305,C2
0.83313,3.1638,1.0222,-0.099765,1.4078,-0.60896,-4.1887,C2
2.8394,4.6625,-4.7124,-2.8953,7.7759,-2.0408,0.26268,C2
1.746,3.3446,-0.10793,-5.2693,0.36779,4.3219,-2.5579,C2
1.0498,3.6071,-0.88203,-1.0031,0.61353,-2.1884,3.6318,C2
1.4618,5.4488,0.099951,-4.6183,1.5545,-0.64936,-0.6373,C2
1.9409,4.5574,-0.044842,3.7242,1.4191,0.26349,-4.0356,C2
0.63806,3.0815,-3.482,-3.5089,-0.69014,-0.48933,0.18962,C2
-0.23872,4.3588,0.40002,-3.2746,4.7189,-0.79728,-3.3192,C2
1.7576,2.9881,-0.14671,-0.93632,-0.91393,-0.30603,-5.6834,C2
0.16805,4.5205,-0.61766,0.70135,0.24857,1.8123,4.8239,C2
2.7769,0.43852,1.6037,0.31621,-0.55526,2.7375,-0.85437,C2
1.6782,1.0245,0.034649,3.4597,5.251,-2.0236,7.0453,C2
2.579,0.95498,1.233,-4.7611,1.7407,-2.7853,5.4174,C2
3.876,3.5312,-4.6229,-5.3844,4.8528,3.9808,-3.1223,C2
4.7936,5.1207,-2.3321,-2.5328,0.95934,-1.5553,1.8315,C2
1.6981,4.0376,1.379,2.5993,0.28886,6.408,3.5747,C2
4.5949,4.6731,-0.073807,1.0088,0.59802,-0.34327,-1.366,C2
2.3291,2.7121,0.13374,-1.5723,-0.95239,-0.50136,1.8816,C2
1.2507,4.7376,-1.7437,0.27488,3.9253,-1.3084,0.67957,C2
5.3686,5.9754,4.4605,-0.96642,1.0418,-2.5851,1.263,C2
1.9615,4.0945,3.5659,1.8111,-0.049035,-2.7864,-3.1078,C2
0.46027,4.177,-2.4409,-4.3348,0.21778,-1.1617,-3.977,C2
0.6124,5.6909,3.1448,0.49191,0.3391,-0.96083,-5.3277,C2
0.65723,8.0009,1.0316,-3.0371,1.5237,1.4026,0.39836,C2
1.1302,2.7211,2.6839,-0.3103,1.8567,-2.3809,10.488,C2
4.9068,4.9172,-0.82837,4.1905,0.21236,-1.3157,-3.7992,C2
2.2204,0.24386,-1.6659,-1.0069,3.1707,0.15669,-4.7513,C2
-1.3072,8.3822,1.0504,-4.1463,-0.79541,-0.71306,3.9477,C2
1.4011,6.676,1.8256,-3.0047,0.7499,-0.53157,4.7387,C2
0.49125,5.438,-1.5887,2.762,5.6372,2.5895,-0.093474,C2
0.31684,4.553,-1.4987,-3.3489,1.7795,-2.7938,0.082167,C2
1.1542,1.6802,4.4284,0.25485,-0.26809,2.7199,-4.3238,C2
2.8659,4.2842,-2.0946,-3.4691,-0.098389,-2.1912,-3.2324,C2
3.4297,7.1572,-6.0776,-4.7295,1.7471,3.7342,-4.1932,C2
2.7918,6.0545,2.0364,-3.6621,0.55956,1.1968,-1.1359,C2
3.2555,1.0113,0.9658,-5.0662,1.5434,0.69732,-1.6749,C2
1.3269,7.3107,-3.6649,-0.66729,1.7605,2.5701,-1.2929,C2
4.161,6.0737,-0.34478,8.2954,1.1755,-1.6574,-4.003,C2
3.7787,1.3405,-1.4888,2.1967,1.3935,-1.4454,0.55679,C2
3.3487,2.451,2.795,4.809,0.43578,-0.099371,1.5761,C2
5.0866,1.8837,-0.18974,-2.3434,-0.2547,-2.6026,0.26709,C2
0.50479,5.5277,-0.16454,-1.2946,5.6415,-2.3233,-2.5906,C2
1.3863,4.0219,-2.0674,0.2698,4.503,-1.8138,3.0999,C2
-0.13119,5.5411,1.0171,6.3079,3.2701,5.7912,4.3861,C2
2.228,-1.4453,3.9207,12.319,3.2775,0.57518,0.71935,C2
2.8299,3.9323,1.3889,-5.051,1.9499,1.3159,-2.2912,C2
5.1783,3.8406,-1.0986,-3.8959,1.9699,-1.9784,-1.7241,C2
3.1908,1.9176,1.2874,3.41,4.5525,0.77683,-3.7565,C2
3.4829,5.9941,-0.85956,-0.23233,0.66334,0.85055,-2.2934,C2
3.5621,4.0951,1.2949,-1.7522,0.87138,-0.21612,1.6501,C2
2.0681,6.3679,1.201,-0.79758,-0.17303,-1.5743,-5.7228,C2
4.1941,7.5486,1.3799,-4.9671,2.7644,-2.2397,9.7321,C2
2.6937,0.52313,-2.662,1.779,0.58348,0.053769,2.7059,C2
1.8721,7.1568,0.96833,-1.5269,-0.30976,1.0625,-3.557,C2
-0.061239,6.5244,-0.62702,-1.2125,0.26099,-1.3119,0.2923,C2
1.5127,3.4292,1.6768,-2.1439,4.3343,-1.9158,0.28189,C2
5.1671,3.4493,2.1644,6.3814,2.7005,0.83895,-3.6142,C2
-1.4896,1.1772,0.64997,-4.8133,0.96203,1.9762,-3.0568,C2
1.2709,2.6952,-2.3643,6.2914,1.2568,-0.55765,1.8861,C2
1.8077,4.5589,-1.2044,7.136,1.9282,1.0582,2.7833,C2
1.6804,1.9541,2.5665,-0.10791,3.4576,-0.4893,-4.596,C2
2.8173,4.8025,-1.5156,0.61313,2.2478,-1.6122,3.4255,C2
4.1374,3.0433,3.8197,5.6996,2.7306,0.36591,-1.0993,C2
0.048545,3.8244,-4.4016,-2.3378,1.5961,-1.1524,4.7986,C2
0.13676,-0.26665,5.0111,4.117,4.6337,-0.14155,-2.4977,C2
2.5221,-0.96014,-1.6814,4.7956,0.73687,-0.42465,0.59691,C2
3.5132,6.6852,-0.75106,-1.2338,-0.44237,5.3678,-2.0052,C2
1.9406,-0.64906,-0.3588,-3.5844,1.8322,-1.1421,-3.9338,C2
0.077825,2.7234,-0.1153,4.7886,0.40862,-0.5941,-0.91294,C2
4.1654,5.0559,2.6687,-5.2031,1.3437,-1.0122,-3.1259,C2
3.1339,-0.44336,2.7408,8.7329,5.1273,3.0271,-3.3071,C2
3.2183,7.0633,-1.3746,1.3797,4.6741,-1.4153,-1.4542,C2
1.7781,4.8306,-1.6656,0.85329,4.8875,-2.5894,2.6203,C2
1.5887,3.7453,0.34615,-2.817,-0.6592,-2.0176,-4.3202,C2
2.997,5.6305,2.6086,6.0301,2.7898,-0.48638,0.44082,C2
-0.081155,4.095,1.3801,-2.4943,0.87234,1.2717,-2.1462,C2
-0.86654,5.5276,-0.36905,-1.7122,2.2419,0.23314,-0.43165,C2
2.1222,6.5909,0.82138,-3.1462,3.9434,-1.6214,-3.8763,C2
-3.203,7.549,2.3993,7.579,2.3946,1.3837,-3.0169,C2
3.1801,3.4644,-0.052272,6.036,6.0035,1.957,2.4339,C2
0.44897,2.336,3.4709,6.3114,4.7457,-1.1258,-1.8733,C2
2.8975,1.098,-2.978,-5.987,2.105,-0.086501,-3.5568,C2
3.6275,2.9843,0.23338,-1.2436,0.68841,-0.0861,3.2146,C2
3.4492,3.256,0.57678,5.2702,-0.20735,3.3712,-5.0655,C2
6.6397,4.4977,-2.7877,12.784,6.0832,-1.5866,-0.06132,C2
1.759,5.0462,1.3699,-3.5233,0.5942,-0.88685,-0.757,C2
1.9503,4.3153,0.19889,-3.7113,1.8636,-0.36625,0.70937,C2
2.2387,7.9801,0.85249,1.1307,4.8702,-0.51493,1.8907,C2
5.2112,5.9421,-4.5975,-4.6345,0.5959,7.5206,-0.10628,C2
-3.2441,5.8332,-2.4953,2.7044,0.68923,-2.2718,-0.69066,C2
3.0118,6.6943,3.0641,0.36762,0.006431,1.2942,-3.5343,C2
2.4453,2.2029,-0.60558,7.1238,3.8996,5.5554,-2.0189,C2
3.1757,2.3903,0.01055,2.841,1.7678,-1.9936,-1.4792,C2
1.3201,2.6968,0.75161,1.7265,1.2475,-1.8103,1.4873,C2
-0.32082,4.6192,1.0433,5.5992,-0.6517,-1.6647,-0.97167,C2
1.264,5.31,0.026458,-2.273,1.6548,-1.5868,-0.014948,C2
3.1255,2.4756,-1.0346,2.7147,-0.51903,2.4744,-2.7463,C2
3.3676,2.679,0.68955,-5.8678,1.6486,1.1363,0.4297,C2
1.6325,2.6567,1.5332,1.8869,3.4112,-0.43286,-0.72678,C2
3.1968,0.60712,1.1737,1.652,0.32403,-0.034328,-4.328,C2
-2.0996,3.6827,-3.5566,3.8513,2.02,3.5392,-0.69417,C2
1.8648,3.668,1.5398,0.96967,1.6172,-2.202,-1.9037,C2
2.1048,0.36776,-2.8068,4.6096,1.1606,1.9495,5.4635,C2
-0.62435,3.5904,-1.4484,-4.5197,5.2378,0.54193,8.8006,C2
-0.50682,3.5605,2.0428,-0.18413,3.1163,-1.4727,4.9783,C2
4.38,2.9581,2.3664,2.5277,3.1071,0.53417,4.262,C2
1.09,8.1464,-0.22104,9.2207,3.432,-1.7954,5.3514,C2
1.9367,4.2558,3.1173,-0.2354,0.59134,-1.2856,-0.79696,C2
2.7584,2.4142,-2.1351,4.892,3.1118,-0.52332,10.951,C2
0.31383,5.8632,-1.0469,-5.7184,5.9712,1.8168,-3.0726,C2
0.23017,6.3315,1.8035,-0.88342,-0.008686,-2.6381,1.1482,C2
5.5463,2.7674,-1.6776,-2.5786,3.1355,0.54601,4.9341,C2
2.3431,4.2184,-2.3262,-2.5158,2.11,-2.9244,0.21076,C2
6.007,4.8322,1.0234,-2.4706,2.7469,-0.31735,-3.4282,C2
4.1228,4.5329,1.3224,15.957,3.6226,4.8313,-1.4944,C2
5.3763,2.3507,-1.6429,1.1174,4.1595,-1.1432,3.9144,C2
-3.8434,6.1588,-3.0586,-2.6367,1.7757,2.1757,-1.5984,C2
2.3446,4.7641,0.65215,-3.7262,-0.60265,2.4867,-3.9665,C2
3.3873,5.7692,-0.59309,-2.1011,3.9699,-0.28924,-4.1435,C2
2.0271,7.3608,-1.7627,-5.0069,2.4357,-0.37408,4.9569,C2
2.8412,5.7466,-1.3694,0.96691,1.01,-0.4618,-4.6563,C2
-0.88199,0.44649,2.9117,0.81534,3.6463,5.5405,4.4945,C2
3.5767,5.4317,-0.31081,1.1431,4.1895,-1.3792,-1.6813,C2
1.7441,1.0687,-3.4165,-3.5815,6.195,-1.3717,-2.938,C2
2.0948,3.8174,-0.27325,-1.6128,3.0894,5.1244,0.98454,C2
-0.60381,3.3061,-0.49951,-4.886,4.0411,1.8483,4.0778,C2
1.7623,4.6984,-1.7259,2.2467,2.7495,-2.9404,-2.3479,C2
3.6201,3.0025,0.83977,-2.1321,1.5388,-2.0888,-3.3179,C2
0.87962,0.91107,-0.68405,-2.1058,0.16747,-1.0956,6.4038,C2
0.52919,5.074,-0.46763,10.195,1.9685,3.5554,-3.6791,C2
2.7027,5.0926,-2.034,-4.7495,-0.43843,-2.3274,-2.2824,C2
1.1063,4.5066,-2.9967,-2.7197,7.5872,-2.4571,-1.0414,C2
1.5068,3.5527,-1.6532,-2.0691,0.39779,-1.3248,1.8338,C2
0.56747,4.5471,2.828,-4.723,2.1693,-1.5011,-3.2859,C2
1.905,1.896,1.9904,3.8999,4.9798,2.0174,-3.5621,C2
3.0612,3.4985,4.3618,5.6058,-0.70762,0.3819,-4.58,C2
-0.55293,4.5701,1.3159,0.64815,-0.13122,-1.9861,-2.1249,C2
3.008,5.076,1.64,-0.40297,1.9164,1.1012,-3.3312,C2
3.832,2.1577,-0.1763,-4.4065,2.4089,1.1665,-2.6235,C2
0.73583,1.2674,1.209,0.29315,4.9014,2.3951,-5.3142,C2
0.52036,3.0783,1.0495,-0.014974,1.1878,-0.86694,-3.783,C2
4.5724,4.9402,-1.7057,-3.6328,0.0126,-0.57946,6.5445,C2
2.5707,4.0495,1.5801,-4.7969,3.2278,-1.4063,-1.6211,C2
1.3669,0.13414,-0.48365,-5.2838,2.1612,3.4683,-3.4519,C2
0.95984,7.9909,2.4434,0.21328,-0.13394,-2.3089,-4.662,C2
3.4129,3.5453,1.2224,-4.0069,1.7162,2.3112,-0.64031,C2
2.9317,-0.83418,-1.9964,-0.18481,3.9744,0.8181,10.228,C2
2.9377,1.4655,-1.3998,-0.24865,0.84619,-2.4911,-0.77313,C2
3.2256,2.4495,-1.5326,-3.8853,0.069977,-2.2879,-4.8376,C2
1.8487,5.5444,0.3987,-3.1447,1.5847,-2.4181,-1.9679,C2
0.9371,5.8452,1.8982,-5.6996,1.693,0.90824,-2.7163,C2
3.0987,3.8101,0.81784,3.514,2.186,-1.4572,-4.3693,C2
5.854,-0.89905,-0.38129,-3.6426,1.2175,1.9803,4.7643,C2
1.2759,6.0103,1.2511,1.3508,1.6447,-1.7533,-4.3858,C2
1.8475,4.8046,2.3901,-0.78778,3.6395,-0.83879,1.3778,C2
1.1582,4.3111,3.2621,-1.8337,0.22234,1.8158,-3.0963,C2
-0.18996,1.9962,1.1851,1.076,4.1281,0.78166,-3.8688,C2
3.7694,1.893,0.58674,-2.5938,2.9019,0.32321,5.9218,C2
5.6048,5.9049,-3.6097,0.50579,2.6392,-2.8156,3.038,C2
2.0868,3.758,2.3492,-5.0541,3.13,-2.7195,0.82042,C2
1.826,0.48002,-2.2781,0.14267,0.063344,1.3905,1.7171,C2
3.1262,3.0293,-0.40407,-0.35721,1.6108,2.1027,5.5726,C2
1.2095,2.2566,-1.5213,2.2629,1.6843,5.9522,-2.8869,C2
1.4037,-1.2633,-0.7952,-0.38946,-0.62841,2.7071,-4.4817,C2
-0.42916,4.6418,0.87033,-0.3498,5.1161,-0.99019,3.9099,C2
2.0108,6.2837,0.86009,0.69944,4.7295,-1.8178,-4.2569,C2
3.8963,4.2229,1.8912,4.9077,1.3863,-0.01507,1.0284,C2
2.4946,1.0626,1.4935,-5.3094,3.1128,-1.277,-4.5572,C2
2.3228,6.4005,2.9544,-1.8188,2.1307,-2.1392,-3.113,C2
0.26756,5.6998,3.0299,6.5096,0.24977,4.3697,3.465,C2
3.0545,5.3923,-0.1629,-4.9635,5.0513,0.42697,-3.9959,C2
2.4885,1.2282,1.9013,-3.3195,1.3809,-0.82072,-2.9679,C2
-2.2166,5.2045,-0.15385,-2.7835,1.3776,-0.65203,2.884,C2
2.5377,7.382,-0.70676,7.02,0.90959,-1.0502,5.3185,C2
3.4794,4.014,1.422,4.6386,5.3946,-0.95804,4.1653,C2
1.9503,2.2334,-0.51129,-3.0757,2.1555,-1.6766,0.57358,C2
1.1006,2.8623,1.5825,10.019,0.52647,1.9509,-5.1344,C2
-0.42351,3.6462,2.7778,-3.5829,0.31424,0.31678,0.65009,C2
2.0127,2.9025,-1.5983,14.124,0.29538,-1.0789,1.7285,C2
-0.19281,3.3609,-3.6958,-4.5694,0.419,-2.6113,-4.5726,C2
2.8108,6.8653,1.2022,0.31013,0.3652,0.79732,-3.0274,C2
1.6882,3.4019,0.45167,1.6069,2.2086,3.2861,-0.38665,C2
6.9747,5.4233,1.7494,1.5819,1.2675,0.50406,2.0825,C2
0.75733,5.0938,-0.78581,-0.92036,4.2274,-1.7395,-6.0233,C2
2.7956,4.3498,0.63447,-3.9981,0.36832,3.8772,-1.6872,C2
-0.048701,5.4783,-1.4552,0.70074,1.3531,0.12172,-1.6368,C2
5.2984,7.2658,2.1377,-0.9459,-0.43898,0.57361,1.5267,C2
2.6928,4.66,-0.06877,-2.8635,0.11178,-1.2324,-5.735,C2
1.3044,4.2261,0.86604,-4.2153,1.7698,4.0462,-2.0525,C2
2.8296,6.2245,3.2393,4.5449,7.0786,-1.8006,-2.832,C2
1.78,4.8314,-0.085468,-3.7444,1.5366,0.37781,-2.5094,C2
-2.9342,6.3148,1.9765,-0.065854,3.3432,-0.11736,6.1339,C2
1.3213,5.4297,-2.6452,-2.4819,0.83539,-0.206,-5.3814,C2
4.4432,1.3547,2.1375,-5.0923,2.2021,-2.8238,-3.6134,C2
2.1221,6.8716,2.5522,0.11826,2.5744,-0.004975,-5.2143,C2
-1.4841,3.1706,0.47417,-4.3521,5.998,-0.1398,-4.682,C2
-0.49091,1.8162,2.314,-2.4525,4.5933,0.9056,-0.022386,C2
2.0166,1.1369,-1.6585,-3.6635,1.0685,0.78234,0.10703,C2
2.3836,3.7658,-2.381,2.7094,1.3917,-1.3022,-1.9161,C2
2.5515,5.0696,1.2825,-2.5438,4.6084,2.7911,1.6467,C2
1.7276,4.2219,0.59899,-4.3811,0.75674,0.9419,-2.5015,C2
2.498,5.3173,3.4052,0.12976,1.4016,-1.948,-5.4552,C2
4.7455,8.074,0.64378,7.0404,2.3088,-1.3876,1.9534,C2
1.796,1.9145,-2.518,-3.7898,3.468,-0.005388,-0.86457,C2
5.8641,4.9023,-1.6151,6.5266,0.3125,4.2686,4.3386,C2
3.2257,2.8287,-1.127,4.442,-0.80905,0.19246,-2.0513,C2
1.1905,7.9938,-0.55866,-2.9062,0.000918,-0.2177,3.3401,C2
1.9377,3.5951,1.6991,5.928,3.0385,-0.64006,0.38589,C2
2.1794,3.0709,-1.0691,2.1274,2.0188,-0.72681,1.8405,C2
3.4991,6.9165,1.2871,0.72885,2.3369,0.48024,1.4604,C2
2.6035,6.281,-0.25059,-2.2632,3.0353,-0.44474,-1.8939,C2
2.1871,7.0143,-1.0284,-2.3945,4.4207,1.1107,-1.9783,C2
2.3041,4.7737,-3.6472,2.0445,1.2119,-1.6797,9.6826,C2
0.98314,6.5623,-1.2753,1.0833,2.0217,0.050863,2.2626,C2
4.3212,5.401,-0.3315,1.3341,0.88498,-1.1708,17.906,C2
0.27832,4.9716,-1.9012,-4.0406,1.4448,-2.2901,-0.25912,C2
1.5382,4.226,1.6745,4.082,5.4587,1.2253,-2.5279,C2
4.2328,5.431,-0.8574,-1.3739,0.93278,0.43304,4.0866,C2
-0.030103,4.7075,0.54617,-3.1973,4.4088,2.2478,-5.3629,C2
2.0175,4.7145,-0.39887,0.30306,1.8415,3.0259,-2.5939,C2
3.5535,4.018,2.5023,-0.068302,3.3278,-2.313,-2.8735,C2
1.9778,4.4601,0.3039,1.8276,1.379,5.7594,-2.85,C2
4.5964,-0.13366,0.11888,-1.569,-0.49615,-0.51731,-4.0432,C2
4.8082,6.674,-1.392,1.8903,6.2884,-2.7978,3.5397,C2
0.74962,0.45208,3.0503,-1.5912,4.1123,1.9385,4.532,C2
0.98574,0.35239,-1.2815,0.2604,0.86837,0.64868,-3.5232,C2
0.088234,1.1289,4.7708,1.4721,3.0428,-1.0204,-4.609,C2
4.4164,2.514,1.3183,-0.41253,0.40003,-0.87208,-3.0616,C2
0.026483,0.50122,0.54651,-1.0772,4.1795,-0.50823,1.2571,C2
0.82227,3.9925,-1.978,-2.2392,0.27369,0.9362,2.1081,C2
3.9176,8.1356,1.0996,-2.6091,1.6307,3.6624,2.2326,C2
2.9276,1.4093,1.8615,-1.4306,2.0483,-1.1008,7.2697,C2
-1.5759,5.9043,-3.1421,-1.8616,0.9259,0.17994,3.7012,C2
3.8899,5.1103,0.073018,-4.6091,0.071843,0.91439,-1.9273,C2
4.0128,1.0386,-1.1314,-0.43768,0.45099,3.1674,-4.417,C2
3.9535,2.564,0.39424,4.2863,-0.18252,-1.2206,-1.8711,C2
4.3271,0.67058,-0.1025,16.636,0.72972,0.77016,-5.3423,C2
0.039664,5.7558,-3.5757,-0.71706,1.423,0.78042,-0.64452,C2
2.5987,3.0982,0.38218,1.6071,1.1373,-2.5016,3.7591,C2
4.7374,3.9271,2.0826,-1.3297,-0.17345,0.56784,-5.0275,C2
1.5015,1.9147,-1.3455,2.2759,2.7642,-0.91992,6.8218,C2
3.9499,5.0023,0.90501,-3.5345,0.80432,1.7395,-0.35975,C2
1.816,3.3396,-0.004161,7.0609,-0.37969,3.1921,-5.8556,C2
2.7757,6.2691,-3.0448,-1.2562,0.95957,-0.34509,-4.41,C2
2.0971,2.1945,0.043995,2.2315,1.3874,0.47791,-2.5093,C2
2.1234,3.637,3.1073,-3.2467,0.68137,-1.6065,-4.6042,C2
2.485,6.4442,-0.31846,4.8711,0.86044,-0.4977,-0.56318,C2
3.7327,4.7247,4.2841,-1.0854,1.3395,-1.9561,-0.03447,C2
2.7332,3.1624,1.7884,-1.8174,3.9931,0.32248,-5.6513,C2
3.9168,5.2542,0.30644,1.304,4.0807,3.099,0.97659,C2
1.9843,4.0968,0.55205,2.9338,1.0826,-1.5035,-2.4553,C2
-0.68966,7.769,0.92214,-0.2386,9.169,-1.7206,2.4094,C2
-0.53487,3.2469,-2.3194,0.12484,-0.1674,-1.6045,-3.0229,C2
2.5976,3.7177,2.8668,-2.0553,1.6325,-1.9194,-3.323,C2
1.0846,1.5451,-1.4505,2.0427,4.5008,2.2087,11.324,C2
0.22985,5.7708,-0.63477,-3.9707,4.4312,-0.56583,-3.7172,C2
2.9052,4.4014,-1.0091,-2.5332,6.2638,-1.2299,-1.1045,C2
1.286,3.9857,-2.6872,0.5929,2.147,0.23945,-3.5612,C2
2.4199,4.3052,-0.65639,-0.091901,3.9097,-1.5463,-1.8763,C2
0.94747,7.9776,-1.5816,-1.5214,1.304,1.9708,-1.0834,C2
2.7763,1.6838,-3.2868,6.4718,2.9417,-1.9802,7.0544,C2
3.9493,4.8307,1.3901,-2.3119,0.97947,-1.4229,-1.9602,C2
